Region,Constituency,Option,Votes,Seats
País Vasco,Araba - Álava,Ln,74,0
País Vasco,Gipuzkoa,Abstención,213242,0
País Vasco,Gipuzkoa,Votos en blanco,2711,0
País Vasco,Gipuzkoa,Votos nulos,1971,0
País Vasco,Gipuzkoa,PP,35312,0
País Vasco,Gipuzkoa,PSOE,51449,1
País Vasco,Gipuzkoa,PODEMOS-IU-EQUO,104566,2
País Vasco,Gipuzkoa,C's,11683,0
País Vasco,Gipuzkoa,EAJ-PNV,85015,2
País Vasco,Gipuzkoa,PACMA,2788,0
País Vasco,Gipuzkoa,EH Bildu,69828,1
País Vasco,Gipuzkoa,RECORTES CERO-GRUPO VERDE,1172,0
País Vasco,Gipuzkoa,UPyD,478,0
País Vasco,Gipuzkoa,PCPE,284,0
País Vasco,Gipuzkoa,P-LIB,207,0
País Vasco,Bizkaia,Abstención,322636,0
País Vasco,Bizkaia,Votos en blanco,3907,0
País Vasco,Bizkaia,Votos nulos,4225,0
País Vasco,Bizkaia,PP,78965,1
País Vasco,Bizkaia,PSOE,86425,1
País Vasco,Bizkaia,PODEMOS-IU-EQUO,179347,3
País Vasco,Bizkaia,C's,20685,0
País Vasco,Bizkaia,EAJ-PNV,175296,2
País Vasco,Bizkaia,PACMA,4865,0
País Vasco,Bizkaia,EH Bildu,67653,1
País Vasco,Bizkaia,RECORTES CERO-GRUPO VERDE,1176,0
País Vasco,Bizkaia,UPyD,766,0
País Vasco,Bizkaia,VOX,641,0
País Vasco,Bizkaia,PCPE,467,0
País Vasco,Bizkaia,EB,1026,0
Región de Murcia,Murcia,Abstención,314539,0
Región de Murcia,Murcia,Votos en blanco,3713,0
Región de Murcia,Murcia,Votos nulos,5944,0
Región de Murcia,Murcia,PP,333109,5
Región de Murcia,Murcia,PSOE,144937,2
Región de Murcia,Murcia,PODEMOS-IU-EQUO,103522,1
Región de Murcia,Murcia,C's,111961,2
Región de Murcia,Murcia,PACMA,8209,0
Región de Murcia,Murcia,RECORTES CERO-GRUPO VERDE,1305,0
Región de Murcia,Murcia,UPyD,2083,0
Región de Murcia,Murcia,VOX,2622,0
Región de Murcia,Murcia,PCPE,627,0
Región de Murcia,Murcia,EB,1069,0
Región de Murcia,Murcia,SAIn,235,0
Región de Murcia,Murcia,FME,200,0
La Rioja,La Rioja,Abstención,72757,0
La Rioja,La Rioja,Votos en blanco,1225,0
La Rioja,La Rioja,Votos nulos,1931,0
La Rioja,La Rioja,PP,73708,2
La Rioja,La Rioja,PSOE,42010,1
La Rioja,La Rioja,PODEMOS-IU-EQUO,28772,1
La Rioja,La Rioja,C's,24180,0
La Rioja,La Rioja,PACMA,1350,0
La Rioja,La Rioja,RECORTES CERO-GRUPO VERDE,312,0
La Rioja,La Rioja,UPyD,425,0
La Rioja,La Rioja,VOX,366,0
La Rioja,La Rioja,PCPE,250,0
La Rioja,La Rioja,EB,304,0
La Rioja,La Rioja,HRTS-Ln,80,0
Comunitat Valenciana,Alicante / Alacant,Abstención,370695,0
Comunitat Valenciana,Alicante / Alacant,Votos en blanco,4838,0
Comunitat Valenciana,Alicante / Alacant,Votos nulos,7432,0
Comunitat Valenciana,Alicante / Alacant,PP,329628,5
Comunitat Valenciana,Alicante / Alacant,PSOE,187484,2
Comunitat Valenciana,Alicante / Alacant,C's,138517,2
Comunitat Valenciana,Alicante / Alacant,PODEMOS-COMPROMÍS-EUPV,193263,3
Comunitat Valenciana,Alicante / Alacant,PACMA,10632,0
Comunitat Valenciana,Alicante / Alacant,RECORTES CERO-GRUPO VERDE,1293,0
Comunitat Valenciana,Alicante / Alacant,UPyD,1961,0
Comunitat Valenciana,Alicante / Alacant,VOX,2003,0
Comunitat Valenciana,Alicante / Alacant,PCPE,1582,0
Comunitat Valenciana,Alicante / Alacant,SOMVAL,554,0
Comunitat Valenciana,Alicante / Alacant,CENTRO MODERADO,3011,0
Comunitat Valenciana,Alicante / Alacant,P-LIB,403,0
Comunitat Valenciana,Castellón / Castelló,Abstención,114167,0
Comunitat Valenciana,Castellón / Castelló,Votos en blanco,2069,0
Comunitat Valenciana,Castellón / Castelló,Votos nulos,3120,0
Comunitat Valenciana,Castellón / Castelló,PP,106746,2
Comunitat Valenciana,Castellón / Castelló,PSOE,66062,1
Comunitat Valenciana,Castellón / Castelló,C's,44121,1
Comunitat Valenciana,Castellón / Castelló,PODEMOS-COMPROMÍS-EUPV,72281,1
Comunitat Valenciana,Castellón / Castelló,PACMA,2985,0
Comunitat Valenciana,Castellón / Castelló,RECORTES CERO-GRUPO VERDE,561,0
Comunitat Valenciana,Castellón / Castelló,UPyD,662,0
Comunitat Valenciana,Castellón / Castelló,VOX,711,0
Comunitat Valenciana,Castellón / Castelló,PCPE,403,0
Comunitat Valenciana,Castellón / Castelló,FE de las JONS,476,0
Comunitat Valenciana,Castellón / Castelló,SOMVAL,415,0
Comunitat Valenciana,Castellón / Castelló,CCD,1712,0
Comunitat Valenciana,Valencia / València,Abstención,514203,0
Comunitat Valenciana,Valencia / València,Votos en blanco,8508,0
Comunitat Valenciana,Valencia / València,Votos nulos,12322,0
Comunitat Valenciana,Valencia / València,PP,482855,6
Comunitat Valenciana,Valencia / València,PSOE,285732,3
Comunitat Valenciana,Valencia / València,C's,205489,2
Comunitat Valenciana,Valencia / València,PODEMOS-COMPROMÍS-EUPV,394227,5
Comunitat Valenciana,Valencia / València,PACMA,18994,0
Comunitat Valenciana,Valencia / València,RECORTES CERO-GRUPO VERDE,2944,0
Comunitat Valenciana,Valencia / València,UPyD,2962,0
Comunitat Valenciana,Valencia / València,VOX,3381,0
Comunitat Valenciana,Valencia / València,PCPE,1566,0
Comunitat Valenciana,Valencia / València,FE de las JONS,1465,0
Comunitat Valenciana,Valencia / València,SOMVAL,5678,0
Comunitat Valenciana,Valencia / València,CCD,4561,0
Comunitat Valenciana,Valencia / València,P-LIB,589,0
Comunitat Valenciana,Valencia / València,REPO,570,0
Ciudad de Ceuta,Ceuta,Abstención,30393,0
Ciudad de Ceuta,Ceuta,Votos en blanco,316,0
Ciudad de Ceuta,Ceuta,Votos nulos,357,0
Ciudad de Ceuta,Ceuta,PP,15991,1
Ciudad de Ceuta,Ceuta,PSOE,6974,0
Ciudad de Ceuta,Ceuta,PODEMOS-IU-EQUO,3345,0
Ciudad de Ceuta,Ceuta,C's,3549,0
Ciudad de Ceuta,Ceuta,PACMA,333,0
Ciudad de Ceuta,Ceuta,RECORTES CERO-GRUPO VERDE,118,0
Ciudad de Ceuta,Ceuta,UPyD,72,0
Ciudad de Ceuta,Ceuta,VOX,139,0
Ciudad de Melilla,Melilla,Abstención,30312,0
Ciudad de Melilla,Melilla,Votos en blanco,268,0
Ciudad de Melilla,Melilla,Votos nulos,362,0
Ciudad de Melilla,Melilla,PP,13522,1
Ciudad de Melilla,Melilla,PSOE,6805,0
Ciudad de Melilla,Melilla,PODEMOS-IU-EQUO,2667,0
Ciudad de Melilla,Melilla,C's,3352,0
Ciudad de Melilla,Melilla,PACMA,317,0
Ciudad de Melilla,Melilla,RECORTES CERO-GRUPO VERDE,44,0
Ciudad de Melilla,Melilla,UPyD,146,0
