Region,Constituency,Option,Votes,Seats
Comunidad Foral de Navarra,Navarra,GBAI,42415,1
Comunidad Foral de Navarra,Navarra,PUM+J,1393,0
Comunidad Foral de Navarra,Navarra,UCE,353,0
Comunidad Foral de Navarra,Navarra,SAIn,1061,0
Comunidad Foral de Navarra,Navarra,PIRATA,1804,0
País Vasco,Araba - Álava,Abstención,78589,0
País Vasco,Araba - Álava,Votos en blanco,1924,0
País Vasco,Araba - Álava,Votos nulos,2729,0
País Vasco,Araba - Álava,PP,46034,1
País Vasco,Araba - Álava,PSOE,39698,1
País Vasco,Araba - Álava,IU-LV,6917,0
País Vasco,Araba - Álava,UPyD,4662,0
País Vasco,Araba - Álava,AMAIUR,32439,1
País Vasco,Araba - Álava,EAJ-PNV,31931,1
País Vasco,Araba - Álava,EQUO,3574,0
País Vasco,Araba - Álava,PACMA,1178,0
País Vasco,Araba - Álava,PUM+J,778,0
País Vasco,Araba - Álava,UCE,290,0
País Vasco,Gipuzkoa,Abstención,198215,0
País Vasco,Gipuzkoa,Votos en blanco,4239,0
País Vasco,Gipuzkoa,Votos nulos,3152,0
País Vasco,Gipuzkoa,PP,51362,1
País Vasco,Gipuzkoa,PSOE,78462,1
País Vasco,Gipuzkoa,IU-LV,12595,0
País Vasco,Gipuzkoa,UPyD,5734,0
País Vasco,Gipuzkoa,AMAIUR,130055,3
País Vasco,Gipuzkoa,EAJ-PNV,83703,1
País Vasco,Gipuzkoa,EQUO,4390,0
País Vasco,Gipuzkoa,PACMA,1990,0
País Vasco,Gipuzkoa,PUM+J,1038,0
País Vasco,Gipuzkoa,UCE,399,0
País Vasco,Bizkaia,Abstención,303039,0
País Vasco,Bizkaia,Votos en blanco,7285,0
País Vasco,Bizkaia,Votos nulos,6552,0
País Vasco,Bizkaia,PP,113401,1
País Vasco,Bizkaia,PSOE,136853,2
País Vasco,Bizkaia,IU-LV,24205,0
País Vasco,Bizkaia,UPyD,10886,0
País Vasco,Bizkaia,AMAIUR,122796,2
País Vasco,Bizkaia,EAJ-PNV,208683,3
País Vasco,Bizkaia,EQUO,7387,0
País Vasco,Bizkaia,PACMA,3278,0
País Vasco,Bizkaia,Eb,2886,0
País Vasco,Bizkaia,PUM+J,1670,0
País Vasco,Bizkaia,UCE,550,0
Región de Murcia,Murcia,Abstención,259070,0
Región de Murcia,Murcia,Votos en blanco,6688,0
Región de Murcia,Murcia,Votos nulos,6868,0
Región de Murcia,Murcia,PP,471851,8
Región de Murcia,Murcia,PSOE,154225,2
Región de Murcia,Murcia,IU-LV,41896,0
Región de Murcia,Murcia,UPyD,45984,0
Región de Murcia,Murcia,EQUO,4464,0
Región de Murcia,Murcia,PACMA,2629,0
Región de Murcia,Murcia,Eb,1745,0
Región de Murcia,Murcia,P.C.P.E.,1130,0
Región de Murcia,Murcia,UCE,465,0
Región de Murcia,Murcia,RPS,485,0
Región de Murcia,Murcia,C.D.L.,1127,0
Región de Murcia,Murcia,+MAS+,791,0
Región de Murcia,Murcia,CYD,528,0
Región de Murcia,Murcia,P.R.D.E.,678,0
La Rioja,La Rioja,Abstención,66093,0
La Rioja,La Rioja,Votos en blanco,2793,0
La Rioja,La Rioja,Votos nulos,2797,0
La Rioja,La Rioja,PP,95124,3
La Rioja,La Rioja,PSOE,54066,1
La Rioja,La Rioja,IU-LV,7995,0
La Rioja,La Rioja,UPyD,10367,0
La Rioja,La Rioja,EQUO,1626,0
La Rioja,La Rioja,PACMA,779,0
La Rioja,La Rioja,PUM+J,686,0
La Rioja,La Rioja,P.C.P.E.,380,0
La Rioja,La Rioja,UCE,94,0
Comunitat Valenciana,Alicante / Alacant,Abstención,323707,0
Comunitat Valenciana,Alicante / Alacant,Votos en blanco,10124,0
Comunitat Valenciana,Alicante / Alacant,Votos nulos,10975,0
Comunitat Valenciana,Alicante / Alacant,PP,489946,8
Comunitat Valenciana,Alicante / Alacant,PSOE,239318,4
Comunitat Valenciana,Alicante / Alacant,IU-LV,57677,0
Comunitat Valenciana,Alicante / Alacant,UPyD,49662,0
Comunitat Valenciana,Alicante / Alacant,ESQUERRA,2301,0
Comunitat Valenciana,Alicante / Alacant,COMPROMÍS-Q,27619,0
Comunitat Valenciana,Alicante / Alacant,PACMA,4904,0
Comunitat Valenciana,Alicante / Alacant,P.C.P.E.,2122,0
Comunitat Valenciana,Alicante / Alacant,UCE,894,0
Comunitat Valenciana,Alicante / Alacant,PH,1782,0
Comunitat Valenciana,Alicante / Alacant,RPS,1078,0
Comunitat Valenciana,Castellón / Castelló,Abstención,113013,0
Comunitat Valenciana,Castellón / Castelló,Votos en blanco,4146,0
Comunitat Valenciana,Castellón / Castelló,Votos nulos,5033,0
Comunitat Valenciana,Castellón / Castelló,PP,156683,3
Comunitat Valenciana,Castellón / Castelló,PSOE,87657,2
Comunitat Valenciana,Castellón / Castelló,IU-LV,15692,0
Comunitat Valenciana,Castellón / Castelló,UPyD,12008,0
Comunitat Valenciana,Castellón / Castelló,ESQUERRA,1501,0
Comunitat Valenciana,Castellón / Castelló,COMPROMÍS-Q,11890,0
Comunitat Valenciana,Castellón / Castelló,PACMA,1223,0
Comunitat Valenciana,Castellón / Castelló,P.C.P.E.,563,0
Comunitat Valenciana,Castellón / Castelló,UCE,180,0
Comunitat Valenciana,Castellón / Castelló,ESPAÑA 2000,3687,0
Comunitat Valenciana,Castellón / Castelló,PIRATA,1001,0
Comunitat Valenciana,Castellón / Castelló,POSI,284,0
Comunitat Valenciana,Valencia / València,Abstención,482018,0
Comunitat Valenciana,Valencia / València,Votos en blanco,14515,0
Comunitat Valenciana,Valencia / València,Votos nulos,15754,0
Comunitat Valenciana,Valencia / València,PP,743604,9
Comunitat Valenciana,Valencia / València,PSOE,370499,4
Comunitat Valenciana,Valencia / València,IU-LV,96417,1
Comunitat Valenciana,Valencia / València,UPyD,84394,1
Comunitat Valenciana,Valencia / València,ESQUERRA,3648,0
Comunitat Valenciana,Valencia / València,COMPROMÍS-Q,85797,1
Comunitat Valenciana,Valencia / València,PACMA,6381,0
Comunitat Valenciana,Valencia / València,Eb,3972,0
Comunitat Valenciana,Valencia / València,P.C.P.E.,1742,0
Comunitat Valenciana,Valencia / València,UCE,906,0
Comunitat Valenciana,Valencia / València,PH,1221,0
Comunitat Valenciana,Valencia / València,ESPAÑA 2000,5579,0
Comunitat Valenciana,Valencia / València,RPS,958,0
Comunitat Valenciana,Valencia / València,C.D.L.,1543,0
Comunitat Valenciana,Valencia / València,UxV,2210,0
Ciudad de Ceuta,Ceuta,Abstención,28441,0
Ciudad de Ceuta,Ceuta,Votos en blanco,498,0
Ciudad de Ceuta,Ceuta,Votos nulos,478,0
Ciudad de Ceuta,Ceuta,PP,20968,1
Ciudad de Ceuta,Ceuta,PSOE,6445,0
Ciudad de Ceuta,Ceuta,IU-LV,576,0
Ciudad de Ceuta,Ceuta,UPyD,1061,0
Ciudad de Ceuta,Ceuta,PACMA,186,0
Ciudad de Ceuta,Ceuta,PUM+J,65,0
Ciudad de Ceuta,Ceuta,Caballas,1712,0
Ciudad de Ceuta,Ceuta,LV-GV,293,0
Ciudad de Melilla,Melilla,Abstención,27656,0
Ciudad de Melilla,Melilla,Votos en blanco,496,0
Ciudad de Melilla,Melilla,Votos nulos,308,0
Ciudad de Melilla,Melilla,PP,17828,1
Ciudad de Melilla,Melilla,PSOE,6766,0
Ciudad de Melilla,Melilla,UPyD,992,0
Ciudad de Melilla,Melilla,EQUO,427,0
Ciudad de Melilla,Melilla,PACMA,137,0
Ciudad de Melilla,Melilla,PUM+J,80,0
